ec,support_count,query_count,fallback_episodes
2.3.1.258,12,60,0
2.3.1.259,16,80,0
2.3.1.26,9,45,0
2.3.1.262,40,200,40
2.3.1.263,12,60,12
2.3.1.264,21,105,21
2.3.1.265,18,90,18
2.3.1.266,16,80,0
2.3.1.267,15,75,15
2.3.1.268,16,80,0
2.3.1.269,3,15,0
2.3.1.270,12,60,12
2.3.1.271,34,170,34
2.3.1.274,6,30,0
2.3.1.275,2,10,0
2.3.1.276,38,190,38
2.3.1.277,10,50,10
2.3.1.278,32,160,32
2.3.1.279,28,140,28
2.3.1.28,9,45,0
2.3.1.280,36,180,36
2.3.1.282,10,50,0
2.3.1.283,16,80,16
2.3.1.284,49,245,49
2.3.1.285,36,180,36
2.3.1.287,0,0,0
2.3.1.288,5,25,5
2.3.1.29,11,55,0
2.3.1.290,0,0,0
2.3.1.291,7,35,7
2.3.1.292,0,0,0
2.3.1.293,11,55,11
2.3.1.294,14,70,14
2.3.1.295,0,0,0
2.3.1.299,21,105,21
2.3.1.30,7,35,0
2.3.1.302,26,130,26
2.3.1.306,38,190,38
2.3.1.308,24,120,24
2.3.1.310,17,85,17
2.3.1.311,8,40,0
2.3.1.312,24,120,24
2.3.1.315,45,225,45
2.3.1.316,36,180,36
2.3.1.317,21,105,21
2.3.1.318,34,170,34
2.3.1.319,34,170,34
2.3.1.320,38,190,38
2.3.1.321,41,205,41
2.3.1.322,30,150,30
2.3.1.323,44,220,44
2.3.1.325,39,195,39
2.3.1.326,38,190,38
2.3.1.33,13,65,13
2.3.1.35,5,25,0
2.3.1.36,43,215,43
2.3.1.37,6,30,0
2.3.1.38,0,0,0
2.3.1.39,4,20,0
2.3.1.4,13,65,0
2.3.1.41,7,35,0
2.3.1.42,7,35,0
2.3.1.43,13,65,0
2.3.1.45,16,80,16
2.3.1.46,9,45,0
2.3.1.47,6,30,0
2.3.1.48,9,45,0
2.3.1.5,10,50,0
2.3.1.50,11,55,0
2.3.1.51,11,55,0
2.3.1.53,45,225,45
2.3.1.54,12,60,0
2.3.1.57,1,5,0
2.3.1.59,31,155,31
2.3.1.6,10,50,0
2.3.1.61,3,15,0
2.3.1.62,37,185,37
2.3.1.64,15,75,15
2.3.1.65,18,90,18
2.3.1.67,15,75,0
2.3.1.68,20,100,20
2.3.1.7,13,65,0
2.3.1.71,9,45,9
2.3.1.74,5,25,0
2.3.1.76,4,20,0
2.3.1.79,18,90,18
2.3.1.8,8,40,0
2.3.1.80,17,85,17
2.3.1.81,16,80,0
2.3.1.82,9,45,0
2.3.1.84,15,75,15
2.3.1.85,17,85,17
2.3.1.86,37,185,37
2.3.1.87,8,40,0
2.3.1.89,5,25,0
2.3.1.9,6,30,0
2.3.1.91,38,190,38
2.3.1.92,32,160,32
2.3.1.94,0,0,0
2.3.1.95,15,75,0
2.3.1.97,10,50,0
2.3.1.n4,9,45,0
2.3.1.n5,5,25,0
2.3.1.n6,10,50,0
2.3.1.n7,7,35,0
2.3.2.-,7,35,0
2.3.2.10,42,210,42
2.3.2.13,4,20,0
2.3.2.15,14,70,0
2.3.2.16,13,65,0
2.3.2.17,8,40,0
2.3.2.18,13,65,0
2.3.2.19,42,210,42
2.3.2.2,12,60,0
2.3.2.20,33,165,33
2.3.2.21,19,95,19
2.3.2.22,16,80,16
2.3.2.24,4,20,0
2.3.2.25,9,45,0
2.3.2.26,5,25,0
2.3.2.27,2,10,0
2.3.2.28,40,200,40
2.3.2.29,5,25,0
2.3.2.3,3,15,0
2.3.2.30,13,65,13
2.3.2.31,8,40,0
2.3.2.32,14,70,14
2.3.2.33,0,0,0
2.3.2.34,5,25,0
2.3.2.35,13,65,13
2.3.2.36,7,35,0
2.3.2.5,8,40,0
2.3.2.6,5,25,0
2.3.2.8,5,25,0
2.3.3.-,14,70,0
2.3.3.1,6,30,0
2.3.3.10,7,35,0
2.3.3.13,2,10,0
2.3.3.14,5,25,0
2.3.3.15,8,40,0
2.3.3.16,5,25,0
2.3.3.17,12,60,12
2.3.3.18,34,170,34
2.3.3.19,47,235,47
2.3.3.20,27,135,27
2.3.3.21,6,30,0
2.3.3.3,15,75,15
2.3.3.8,9,45,0
2.3.3.9,6,30,0
2.4.1.-,3,15,0
2.4.1.1,7,35,0
2.4.1.10,13,65,0
2.4.1.100,53,265,53
2.4.1.101,15,75,0
2.4.1.102,7,35,0
2.4.1.109,7,35,0
2.4.1.11,16,80,0
2.4.1.110,8,40,0
2.4.1.111,35,175,35
2.4.1.115,8,40,0
2.4.1.116,41,205,41
2.4.1.117,9,45,0
2.4.1.12,7,35,0
2.4.1.120,14,70,0
2.4.1.121,23,115,23
2.4.1.122,10,50,0
2.4.1.126,27,135,27
2.4.1.128,38,190,38
2.4.1.13,10,50,0
2.4.1.131,9,45,0
2.4.1.132,11,55,0
2.4.1.133,16,80,16
2.4.1.134,15,75,15
2.4.1.136,15,75,15
2.4.1.14,13,65,13
2.4.1.141,11,55,0
2.4.1.142,16,80,0
2.4.1.143,15,75,15
2.4.1.144,13,65,13
2.4.1.145,15,75,0
2.4.1.146,17,85,17
2.4.1.147,32,160,32
2.4.1.148,13,65,0
2.4.1.149,14,70,0
2.4.1.15,6,30,0
2.4.1.150,7,35,0
2.4.1.153,32,160,32
2.4.1.155,8,40,0
2.4.1.159,35,175,35
2.4.1.16,2,10,0
2.4.1.161,32,160,32
2.4.1.17,6,30,0
2.4.1.170,12,60,12
2.4.1.174,17,85,17
2.4.1.175,17,85,0
2.4.1.177,6,30,0
2.4.1.18,4,20,0
2.4.1.182,1,5,0
2.4.1.183,0,0,0
2.4.1.185,31,155,31
2.4.1.186,4,20,0
2.4.1.187,13,65,0
2.4.1.19,6,30,0
2.4.1.194,18,90,18
2.4.1.195,41,205,41
2.4.1.198,7,35,0
2.4.1.20,34,170,34
2.4.1.201,43,215,43
2.4.1.202,22,110,22
2.4.1.203,43,215,43
2.4.1.206,11,55,0
2.4.1.207,8,40,0
2.4.1.208,29,145,29
2.4.1.21,4,20,0
2.4.1.210,34,170,34
2.4.1.212,5,25,0
2.4.1.213,22,110,22
2.4.1.214,18,90,18
2.4.1.215,17,85,17
2.4.1.216,46,230,46
2.4.1.217,14,70,14
2.4.1.218,30,150,30
2.4.1.219,38,190,38
2.4.1.22,16,80,0
2.4.1.221,3,15,0
2.4.1.223,13,65,0
2.4.1.224,15,75,0
2.4.1.225,10,50,0
2.4.1.226,13,65,0
2.4.1.227,1,5,0
2.4.1.228,22,110,0
2.4.1.229,38,190,38
2.4.1.230,25,125,25
2.4.1.231,17,85,17
2.4.1.232,19,95,19
2.4.1.236,41,205,41
2.4.1.237,9,45,0
2.4.1.238,40,200,40
2.4.1.239,27,135,27
2.4.1.24,0,0,0
2.4.1.241,6,30,0
2.4.1.242,9,45,0
2.4.1.243,31,155,31
2.4.1.244,22,110,22
2.4.1.245,19,95,19
2.4.1.246,36,180,36
2.4.1.247,33,165,33
2.4.1.248,28,140,28
2.4.1.25,7,35,0
2.4.1.250,2,10,0
2.4.1.251,28,140,28
2.4.1.252,20,100,20
2.4.1.253,26,130,26
2.4.1.255,9,45,0
2.4.1.256,7,35,0
2.4.1.257,11,55,0
2.4.1.258,11,55,0
2.4.1.259,5,25,0
2.4.1.260,17,85,0
2.4.1.261,15,75,0
2.4.1.263,26,130,26
2.4.1.264,25,125,25
2.4.1.265,8,40,0
2.4.1.266,8,40,0
2.4.1.267,8,40,0
2.4.1.269,26,130,26
2.4.1.27,24,120,24
2.4.1.270,51,255,51
2.4.1.271,13,65,13
2.4.1.272,32,160,32
2.4.1.273,28,140,28
2.4.1.274,19,95,0
2.4.1.275,6,30,0
2.4.1.277,37,185,37
2.4.1.278,31,155,31
2.4.1.279,34,170,34
2.4.1.280,27,135,27
2.4.1.281,26,130,26
2.4.1.282,29,145,29
2.4.1.283,13,65,13
2.4.1.284,40,200,40
2.4.1.285,36,180,36
2.4.1.286,36,180,36
2.4.1.288,23,115,23
2.4.1.289,29,145,29
2.4.1.290,42,210,42
2.4.1.291,34,170,34
2.4.1.292,36,180,36
2.4.1.293,32,160,32
2.4.1.294,20,100,20
2.4.1.297,24,120,24
2.4.1.298,13,65,13
2.4.1.299,34,170,34
2.4.1.300,36,180,36
2.4.1.301,35,175,35
2.4.1.302,31,155,31
2.4.1.303,36,180,36
2.4.1.304,42,210,42
2.4.1.306,14,70,14
2.4.1.309,41,205,41
2.4.1.311,26,130,26
2.4.1.312,9,45,0
2.4.1.313,17,85,17
2.4.1.316,36,180,36
2.4.1.317,38,190,38
2.4.1.318,31,155,31
2.4.1.319,50,250,50
2.4.1.32,6,30,0
2.4.1.320,42,210,42
2.4.1.322,38,190,38
2.4.1.323,26,130,26
2.4.1.324,20,100,20
2.4.1.325,5,25,0
2.4.1.326,36,180,36
2.4.1.329,16,80,16
2.4.1.33,14,70,14
2.4.1.330,33,165,33
2.4.1.331,45,225,45
2.4.1.332,42,210,42
2.4.1.333,0,0,0
2.4.1.335,30,150,30
2.4.1.336,10,50,10
2.4.1.337,29,145,29
2.4.1.338,23,115,23
2.4.1.339,22,110,22
2.4.1.34,0,0,0
2.4.1.340,33,165,33
2.4.1.341,37,185,37
2.4.1.342,20,100,20
2.4.1.343,39,195,39
2.4.1.344,7,35,0
2.4.1.345,6,30,0
2.4.1.346,12,60,12
2.4.1.347,11,55,0
2.4.1.348,18,90,18
2.4.1.349,30,150,30
2.4.1.350,8,40,8
2.4.1.351,12,60,12
2.4.1.352,25,125,25
2.4.1.353,36,180,36
2.4.1.354,40,200,40
2.4.1.355,29,145,29
2.4.1.356,30,150,30
2.4.1.357,23,115,23
2.4.1.358,31,155,31
2.4.1.359,42,210,42
2.4.1.360,7,35,0
2.4.1.361,24,120,24
2.4.1.363,18,90,18
2.4.1.364,43,215,43
2.4.1.365,40,200,40
2.4.1.366,26,130,26
2.4.1.367,38,190,38
2.4.1.368,10,50,10
2.4.1.369,39,195,39
2.4.1.37,21,105,21
2.4.1.370,27,135,27
2.4.1.371,30,150,30
2.4.1.376,18,90,18
2.4.1.377,20,100,20
2.4.1.378,34,170,34
2.4.1.384,16,80,16
2.4.1.387,0,0,0
2.4.1.389,29,145,29
2.4.1.391,37,185,37
2.4.1.392,36,180,36
2.4.1.393,30,150,30
2.4.1.4,19,95,19
2.4.1.40,13,65,13
2.4.1.41,10,50,0
2.4.1.43,18,90,18
2.4.1.44,39,195,39
2.4.1.46,11,55,0
2.4.1.47,27,135,27
2.4.1.5,11,55,11
2.4.1.50,17,85,0
2.4.1.54,30,150,30
2.4.1.56,40,200,40
2.4.1.58,27,135,27
2.4.1.60,41,205,41
2.4.1.62,12,60,12
2.4.1.63,19,95,19
2.4.1.64,15,75,15
2.4.1.65,15,75,0
2.4.1.66,13,65,13
2.4.1.67,38,190,38
2.4.1.68,10,50,0
2.4.1.69,12,60,0
2.4.1.7,14,70,14
2.4.1.70,42,210,42
2.4.1.73,32,160,32
2.4.1.8,27,135,27
2.4.1.80,8,40,0
2.4.1.81,29,145,29
2.4.1.82,12,60,0
2.4.1.83,13,65,0
2.4.1.85,39,195,39
2.4.1.86,12,60,0
2.4.1.87,6,30,0
2.4.1.88,24,120,24
2.4.1.9,18,90,18
2.4.1.90,6,30,0
2.4.1.91,15,75,0
2.4.1.92,25,125,25
2.4.1.99,41,205,41
2.4.2.-,6,30,0
2.4.2.1,2,10,0
2.4.2.12,9,45,0
2.4.2.14,6,30,0
2.4.2.17,5,25,0
2.4.2.18,7,35,0
2.4.2.19,2,10,0
2.4.2.2,3,15,0
2.4.2.21,9,45,0
2.4.2.22,3,15,0
2.4.2.24,24,120,24
2.4.2.26,9,45,0
2.4.2.27,53,265,53
2.4.2.28,9,45,0
2.4.2.29,4,20,0
2.4.2.3,7,35,0
2.4.2.31,3,15,0
2.4.2.37,35,175,35
2.4.2.38,41,205,41
2.4.2.39,13,65,0
2.4.2.4,9,45,0
2.4.2.40,38,190,38
2.4.2.42,8,40,0
2.4.2.43,3,15,0
2.4.2.44,12,60,0
2.4.2.45,18,90,18
2.4.2.46,21,105,0
2.4.2.47,12,60,12
2.4.2.48,9,45,0
2.4.2.49,44,220,44
2.4.2.51,40,200,40
2.4.2.52,3,15,0
2.4.2.53,3,15,0
2.4.2.54,23,115,23
2.4.2.57,10,50,0
2.4.2.58,11,55,0
2.4.2.59,6,30,0
2.4.2.6,17,85,17
2.4.2.60,4,20,0
2.4.2.61,25,125,25
2.4.2.63,13,65,13
2.4.2.64,10,50,0
2.4.2.7,2,10,0
2.4.2.8,7,35,0
2.4.2.9,2,10,0
2.4.3.-,13,65,0
2.4.3.1,2,10,0
2.4.3.2,9,45,0
2.4.3.3,7,35,0
2.4.3.4,10,50,0
2.4.3.6,10,50,0
2.4.3.7,14,70,14
2.4.3.9,13,65,13
2.4.99.-,9,45,0
2.4.99.12,9,45,0
2.4.99.13,10,50,0
2.4.99.14,18,90,0
2.4.99.15,16,80,16
2.4.99.16,12,60,0
2.4.99.17,3,15,0
2.4.99.18,11,55,0
2.4.99.19,22,110,22
2.4.99.20,12,60,0
2.4.99.23,16,80,16
2.4.99.24,11,55,0
2.4.99.25,25,125,25
2.4.99.26,14,70,14
2.4.99.27,10,50,0
2.4.99.28,7,35,0
2.5.-.-,20,100,0
2.5.1.-,2,10,0
2.5.1.1,6,30,0
2.5.1.10,7,35,0
2.5.1.100,33,165,33
2.5.1.102,44,220,44
2.5.1.103,21,105,21
2.5.1.104,20,100,20
2.5.1.105,42,210,42
2.5.1.106,15,75,15
2.5.1.107,40,200,40
2.5.1.108,6,30,0
2.5.1.109,38,190,38
2.5.1.110,18,90,18
2.5.1.112,9,45,0
2.5.1.113,20,100,20
2.5.1.114,9,45,0
2.5.1.115,19,95,19
2.5.1.116,15,75,15
2.5.1.117,17,85,17
2.5.1.122,19,95,19
2.5.1.123,48,240,48
2.5.1.124,47,235,47
2.5.1.125,38,190,38
2.5.1.126,16,80,16
2.5.1.127,35,175,35
2.5.1.128,12,60,12
2.5.1.129,6,30,0
2.5.1.130,28,140,28
2.5.1.131,26,130,26
2.5.1.132,27,135,27
2.5.1.134,38,190,38
2.5.1.135,26,130,26
2.5.1.136,32,160,32
2.5.1.137,50,250,50
2.5.1.138,33,165,33
2.5.1.139,47,235,47
2.5.1.140,7,35,0
2.5.1.141,4,20,0
2.5.1.142,41,205,41
2.5.1.144,45,225,45
2.5.1.145,5,25,0
2.5.1.147,11,55,0
2.5.1.148,34,170,34
2.5.1.149,21,105,21
2.5.1.15,5,25,0
2.5.1.150,16,80,16
2.5.1.151,6,30,6
2.5.1.153,23,115,23
2.5.1.154,15,75,15
2.5.1.157,15,75,0
2.5.1.158,21,105,21
2.5.1.159,40,200,40
2.5.1.16,4,20,0
2.5.1.160,14,70,14
2.5.1.17,5,25,0
2.5.1.18,5,25,0
2.5.1.19,3,15,0
2.5.1.2,34,170,34
2.5.1.20,31,155,31
2.5.1.21,8,40,0
2.5.1.23,14,70,14
2.5.1.25,14,70,0
2.5.1.26,12,60,0
2.5.1.27,5,25,0
2.5.1.28,35,175,35
2.5.1.29,7,35,0
2.5.1.3,1,5,0
2.5.1.30,17,85,17
2.5.1.31,6,30,0
2.5.1.32,8,40,0
2.5.1.34,11,55,0
2.5.1.35,34,170,34
2.5.1.36,40,200,40
2.5.1.38,38,190,38
2.5.1.39,4,20,0
2.5.1.41,5,25,0
2.5.1.42,5,25,0
2.5.1.43,10,50,0
2.5.1.44,17,85,17
2.5.1.45,14,70,14
2.5.1.46,7,35,0
2.5.1.47,6,30,0
2.5.1.48,6,30,0
2.5.1.49,12,60,0
2.5.1.51,45,225,45
2.5.1.52,41,205,41
2.5.1.54,7,35,0
2.5.1.56,42,210,42
2.5.1.57,16,80,16
2.5.1.58,13,65,0
2.5.1.59,10,50,0
2.5.1.60,6,30,0
2.5.1.61,3,15,0
2.5.1.62,15,75,15
2.5.1.63,14,70,14
2.5.1.65,31,155,31
2.5.1.66,33,165,33
2.5.1.67,20,100,20
2.5.1.68,15,75,0
2.5.1.69,35,175,35
2.5.1.7,2,10,0
2.5.1.70,26,130,26
2.5.1.73,9,45,0
2.5.1.74,15,75,0
2.5.1.75,6,30,0
2.5.1.76,10,50,0
2.5.1.78,3,15,0
2.5.1.79,20,100,0
2.5.1.80,27,135,27
2.5.1.81,9,45,0
2.5.1.82,37,185,37
2.5.1.83,22,110,22
2.5.1.84,17,85,17
2.5.1.85,15,75,15
2.5.1.86,17,85,17
2.5.1.87,8,40,0
2.5.1.88,36,180,36
2.5.1.89,8,40,0
2.5.1.9,7,35,0
2.5.1.90,15,75,15
2.5.1.91,9,45,0
2.5.1.92,26,130,26
2.5.1.94,20,100,20
2.5.1.96,6,30,0
2.5.1.97,19,95,19
2.5.1.98,47,235,47
2.6.-.-,13,65,0
2.6.1.-,6,30,0
2.6.1.1,3,15,0
2.6.1.100,11,55,0
2.6.1.101,12,60,0
2.6.1.102,18,90,18
2.6.1.103,28,140,28
2.6.1.105,42,210,42
2.6.1.106,34,170,34
2.6.1.107,41,205,41
2.6.1.108,32,160,32
2.6.1.109,40,200,40
2.6.1.11,3,15,0
2.6.1.110,40,200,40
2.6.1.111,31,155,31
2.6.1.112,41,205,41
2.6.1.113,47,235,47
2.6.1.114,33,165,33
2.6.1.117,42,210,42
2.6.1.118,11,55,0
2.6.1.119,15,75,15
2.6.1.121,24,120,24
2.6.1.122,48,240,48
2.6.1.124,18,90,0
2.6.1.125,39,195,39
2.6.1.126,22,110,22
2.6.1.13,9,45,0
2.6.1.16,2,10,0
2.6.1.17,11,55,0
2.6.1.18,18,90,0
2.6.1.19,8,40,0
2.6.1.2,6,30,0
2.6.1.21,10,50,0
2.6.1.22,16,80,0
2.6.1.27,12,60,0
2.6.1.29,7,35,0
2.6.1.3,13,65,0
2.6.1.30,38,190,38
2.6.1.33,24,120,24
2.6.1.34,34,170,34
2.6.1.35,29,145,29
2.6.1.36,9,45,0
2.6.1.37,11,55,0
2.6.1.38,41,205,41
2.6.1.39,11,55,0
2.6.1.4,14,70,0
2.6.1.40,9,45,9
2.6.1.42,7,35,0
2.6.1.44,10,50,0
2.6.1.45,12,60,12
2.6.1.48,20,100,20
2.6.1.5,7,35,0
2.6.1.50,34,170,34
2.6.1.51,15,75,0
2.6.1.52,8,40,0
2.6.1.57,5,25,0
2.6.1.62,7,35,0
2.6.1.63,7,35,0
2.6.1.66,26,130,26
2.6.1.7,7,35,0
2.6.1.73,18,90,18
2.6.1.76,7,35,0
2.6.1.77,12,60,12
2.6.1.78,8,40,0
2.6.1.79,14,70,0
2.6.1.81,6,30,0
2.6.1.82,4,20,0
2.6.1.83,8,40,0
2.6.1.84,33,165,33
2.6.1.85,9,45,0
2.6.1.86,29,145,29
2.6.1.87,9,45,0
2.6.1.88,21,105,21
2.6.1.9,2,10,0
2.6.1.92,12,60,12
2.6.1.93,18,90,18
2.6.1.94,35,175,35
2.6.1.97,24,120,24
2.6.1.98,41,205,41
2.6.1.99,17,85,17
2.6.99.-,11,55,0
2.6.99.2,7,35,0
2.6.99.3,42,210,42
2.7.-.-,2,10,0
2.7.1.-,6,30,0
2.7.1.1,7,35,0
2.7.1.100,5,25,0
2.7.1.101,36,180,36
2.7.1.103,36,180,36
2.7.1.105,9,45,0
2.7.1.106,18,90,18
2.7.1.107,9,45,0
2.7.1.108,10,50,0
2.7.1.11,3,15,0
2.7.1.113,7,35,0
2.7.1.119,26,130,26
2.7.1.12,9,45,0
2.7.1.121,11,55,0
2.7.1.127,12,60,0
2.7.1.130,10,50,0
2.7.1.134,13,65,0
2.7.1.137,8,40,0
2.7.1.138,10,50,0
2.7.1.14,25,125,25
2.7.1.140,15,75,0
2.7.1.144,1,5,0
2.7.1.145,33,165,33
2.7.1.146,12,60,0
2.7.1.147,10,50,0
2.7.1.148,5,25,0
2.7.1.149,9,45,0
2.7.1.15,9,45,0
2.7.1.151,17,85,0
2.7.1.153,26,130,26
2.7.1.156,10,50,10
2.7.1.157,15,75,15
2.7.1.158,4,20,0
2.7.1.159,6,30,0
2.7.1.160,14,70,0
2.7.1.161,10,50,0
2.7.1.162,35,175,35
2.7.1.163,37,185,37
2.7.1.164,15,75,15
2.7.1.165,15,75,15
2.7.1.166,7,35,0
2.7.1.167,11,55,0
2.7.1.168,20,100,20
2.7.1.169,28,140,28
2.7.1.17,12,60,0
2.7.1.170,8,40,0
2.7.1.171,15,75,15
2.7.1.172,11,55,0
2.7.1.173,16,80,0
2.7.1.174,21,105,21
2.7.1.175,5,25,0
2.7.1.176,13,65,13
2.7.1.177,35,175,35
2.7.1.178,22,110,22
2.7.1.179,36,180,36
2.7.1.180,6,30,0
2.7.1.181,32,160,32
2.7.1.182,8,40,0
2.7.1.183,12,60,0
2.7.1.184,19,95,19
2.7.1.186,41,205,41
2.7.1.187,47,235,47
2.7.1.188,31,155,31
2.7.1.19,19,95,0
2.7.1.190,7,35,0
2.7.1.191,13,65,0
2.7.1.192,12,60,0
2.7.1.193,21,105,21
2.7.1.194,4,20,0
2.7.1.195,25,125,25
2.7.1.196,19,95,19
2.7.1.197,12,60,0
2.7.1.198,24,120,24
2.7.1.199,8,40,0
2.7.1.2,6,30,0
2.7.1.20,8,40,0
2.7.1.200,14,70,14
2.7.1.201,22,110,22
2.7.1.202,4,20,0
2.7.1.204,35,175,35
2.7.1.205,16,80,16
2.7.1.206,30,150,30
2.7.1.207,8,40,0
2.7.1.208,18,90,18
2.7.1.209,27,135,27
2.7.1.21,4,20,0
2.7.1.210,34,170,34
2.7.1.211,7,35,0
2.7.1.212,48,240,48
2.7.1.213,23,115,23
2.7.1.214,28,140,28
2.7.1.215,39,195,39
2.7.1.216,47,235,47
2.7.1.217,7,35,0
2.7.1.218,18,90,18
2.7.1.219,17,85,17
2.7.1.22,12,60,0
2.7.1.220,44,220,44
2.7.1.221,13,65,13
2.7.1.223,33,165,33
2.7.1.224,41,205,41
2.7.1.225,32,160,32
2.7.1.228,35,175,35
2.7.1.229,17,85,17
2.7.1.230,35,175,35
2.7.1.231,27,135,27
2.7.1.232,38,190,38
2.7.1.235,7,35,7
2.7.1.237,8,40,0
2.7.1.239,43,215,43
2.7.1.24,7,35,0
2.7.1.25,3,15,0
2.7.1.26,8,40,0
2.7.1.28,8,40,0
2.7.1.29,11,55,0
2.7.1.3,15,75,15
2.7.1.30,5,25,0
2.7.1.31,11,55,0
2.7.1.32,10,50,0
2.7.1.35,4,20,0
2.7.1.36,6,30,0
2.7.1.39,2,10,0
2.7.1.4,11,55,0
2.7.1.40,4,20,0
2.7.1.43,25,125,25
2.7.1.45,8,40,0
2.7.1.46,0,0,0
2.7.1.47,13,65,13
2.7.1.48,3,15,0
2.7.1.49,11,55,0
2.7.1.5,3,15,0
2.7.1.50,8,40,0
2.7.1.51,22,110,22
2.7.1.52,45,225,45
2.7.1.53,18,90,18
2.7.1.55,28,140,28
2.7.1.58,27,135,27
2.7.1.59,11,55,0
2.7.1.6,3,15,0
2.7.1.60,2,10,0
2.7.1.63,15,75,15
2.7.1.64,16,80,16
2.7.1.67,5,25,0
2.7.1.68,7,35,0
2.7.1.71,3,15,0
2.7.1.72,22,110,22
2.7.1.73,12,60,0
2.7.1.74,8,40,0
2.7.1.76,14,70,0
2.7.1.77,6,30,0
2.7.1.78,7,35,0
2.7.1.8,23,115,23
2.7.1.81,15,75,15
2.7.1.82,11,55,0
2.7.1.83,17,85,17
2.7.1.85,21,105,21
2.7.1.86,17,85,0
2.7.1.87,21,105,21
2.7.1.89,8,40,0
2.7.1.90,6,30,0
2.7.1.91,10,50,0
2.7.1.92,10,50,0
2.7.1.93,9,45,0
2.7.1.94,12,60,12
2.7.1.95,11,55,0
2.7.10.-,17,85,0
2.7.10.1,4,20,0
2.7.10.2,7,35,0
2.7.11.-,9,45,0
2.7.11.1,2,10,0
2.7.11.10,10,50,0
2.7.11.11,4,20,0
2.7.11.12,11,55,0
2.7.11.13,7,35,0
2.7.11.14,11,55,0
2.7.11.15,16,80,0
2.7.11.16,4,20,0
2.7.11.17,5,25,0
2.7.11.18,2,10,0
2.7.11.19,11,55,0
2.7.11.2,7,35,0
2.7.11.20,19,95,19
2.7.11.21,6,30,0
2.7.11.22,10,50,0
2.7.11.23,7,35,0
2.7.11.24,3,15,0
2.7.11.26,6,30,0
2.7.11.30,4,20,0
2.7.11.31,12,60,0
2.7.11.32,4,20,0
2.7.11.33,6,30,0
2.7.11.34,13,65,0
2.7.11.4,15,75,15
2.7.11.5,6,30,0
2.7.11.7,21,105,21
2.7.11.8,24,120,24
2.7.12.1,2,10,0
2.7.12.2,3,15,0
2.7.13.-,40,200,40
2.7.13.3,4,20,0
2.7.14.1,11,55,0
2.7.2.-,30,150,30
2.7.2.1,1,5,0
2.7.2.11,4,20,0
2.7.2.15,7,35,0
2.7.2.16,10,50,0
2.7.2.17,7,35,0
2.7.2.19,10,50,0
2.7.2.2,7,35,0
2.7.2.3,1,5,0
2.7.2.4,6,30,0
2.7.2.7,6,30,0
2.7.2.8,4,20,0
2.7.3.-,29,145,29
2.7.3.1,28,140,28
2.7.3.13,43,215,43
2.7.3.2,1,5,0
2.7.3.3,9,45,0
2.7.3.4,14,70,14
2.7.3.5,20,100,20
2.7.3.9,6,30,0
2.7.4.-,3,15,0
2.7.4.1,4,20,0
2.7.4.10,10,50,0
2.7.4.13,15,75,15
2.7.4.14,5,25,0
2.7.4.16,8,40,0
2.7.4.2,10,50,0
2.7.4.23,4,20,0
2.7.4.24,40,200,40
2.7.4.25,6,30,0
2.7.4.26,11,55,11
2.7.4.27,4,20,0
2.7.4.28,6,30,0
2.7.4.29,27,135,27
2.7.4.3,3,15,0
2.7.4.31,44,220,44
2.7.4.33,12,60,12
2.7.4.34,29,145,29
2.7.4.4,11,55,0
2.7.4.6,6,30,0
2.7.4.7,9,45,0
2.7.4.8,4,20,0
2.7.4.9,3,15,0
2.7.6.-,23,115,23
2.7.6.1,3,15,0
2.7.6.2,14,70,0
2.7.6.3,10,50,0
2.7.6.5,4,20,0
2.7.7.1,4,20,0
2.7.7.101,7,35,0
2.7.7.102,7,35,0
2.7.7.104,36,180,36
2.7.7.105,6,30,0
2.7.7.107,19,95,19
2.7.7.13,7,35,0
2.7.7.14,11,55,0
2.7.7.15,19,95,0
2.7.7.18,6,30,0
2.7.7.19,7,35,0
2.7.7.2,7,35,0
2.7.7.23,5,25,0
2.7.7.24,10,50,0
2.7.7.27,3,15,0
2.7.7.3,3,15,0
2.7.7.33,22,110,22
2.7.7.38,6,30,0
2.7.7.39,19,95,19
2.7.7.4,3,15,0
2.7.7.40,4,20,0
2.7.7.41,8,40,0
2.7.7.42,4,20,0
2.7.7.43,6,30,0
2.7.7.46,15,75,15
2.7.7.48,5,25,0
2.7.7.5,19,95,19
2.7.7.50,6,30,0
2.7.7.51,15,75,15
2.7.7.52,11,55,0
2.7.7.53,10,50,10
2.7.7.56,4,20,0
2.7.7.59,3,15,0
2.7.7.6,4,20,0
2.7.7.61,10,50,0
2.7.7.62,15,75,0
2.7.7.64,11,55,0
2.7.7.65,5,25,0
2.7.7.66,7,35,0
2.7.7.67,1,5,0
2.7.7.68,8,40,0
2.7.7.69,18,90,18
2.7.7.7,8,40,0
2.7.7.70,6,30,0
2.7.7.71,31,155,31
2.7.7.72,2,10,0
2.7.7.73,12,60,12
2.7.7.74,13,65,13
2.7.7.75,8,40,0
2.7.7.76,28,140,28
2.7.7.77,5,25,0
2.7.7.78,8,40,0
2.7.7.8,5,25,0
2.7.7.80,7,35,0
2.7.7.82,23,115,23
2.7.7.83,15,75,15
2.7.7.84,14,70,0
2.7.7.85,6,30,0
2.7.7.87,8,40,0
2.7.7.88,32,160,32
2.7.7.89,5,25,0
2.7.7.9,3,15,0
2.7.7.90,11,55,0
2.7.7.91,24,120,24
