ec,support_count,query_count,fallback_episodes
2.3.1.258,33,55,0
2.3.1.259,30,50,10
2.3.1.26,33,55,0
2.3.1.262,108,180,36
2.3.1.263,51,85,17
2.3.1.264,54,90,18
2.3.1.265,72,120,24
2.3.1.266,36,60,0
2.3.1.267,57,95,19
2.3.1.268,21,35,0
2.3.1.269,15,25,0
2.3.1.270,75,125,25
2.3.1.271,69,115,23
2.3.1.274,9,15,0
2.3.1.275,27,45,0
2.3.1.276,90,150,30
2.3.1.277,60,100,20
2.3.1.278,81,135,27
2.3.1.279,108,180,36
2.3.1.28,48,80,0
2.3.1.280,48,80,16
2.3.1.282,42,70,0
2.3.1.283,42,70,14
2.3.1.284,153,255,51
2.3.1.285,81,135,27
2.3.1.287,0,0,0
2.3.1.288,30,50,10
2.3.1.29,18,30,0
2.3.1.290,0,0,0
2.3.1.291,36,60,12
2.3.1.292,0,0,0
2.3.1.293,39,65,13
2.3.1.294,45,75,15
2.3.1.295,0,0,0
2.3.1.299,69,115,23
2.3.1.30,24,40,0
2.3.1.302,84,140,28
2.3.1.306,120,200,40
2.3.1.308,57,95,19
2.3.1.310,51,85,17
2.3.1.311,18,30,0
2.3.1.312,78,130,26
2.3.1.315,138,230,46
2.3.1.316,105,175,35
2.3.1.317,63,105,21
2.3.1.318,87,145,29
2.3.1.319,114,190,38
2.3.1.320,114,190,38
2.3.1.321,132,220,44
2.3.1.322,87,145,29
2.3.1.323,117,195,39
2.3.1.325,129,215,43
2.3.1.326,93,155,31
2.3.1.33,51,85,17
2.3.1.35,33,55,0
2.3.1.36,102,170,34
2.3.1.37,27,45,0
2.3.1.38,0,0,0
2.3.1.39,21,35,0
2.3.1.4,15,25,0
2.3.1.41,24,40,0
2.3.1.42,39,65,13
2.3.1.43,24,40,0
2.3.1.45,90,150,30
2.3.1.46,15,25,0
2.3.1.47,21,35,0
2.3.1.48,33,55,0
2.3.1.5,33,55,0
2.3.1.50,15,25,0
2.3.1.51,21,35,0
2.3.1.53,123,205,41
2.3.1.54,21,35,0
2.3.1.57,21,35,0
2.3.1.59,87,145,29
2.3.1.6,36,60,0
2.3.1.61,45,75,0
2.3.1.62,78,130,26
2.3.1.64,51,85,17
2.3.1.65,63,105,21
2.3.1.67,27,45,0
2.3.1.68,63,105,21
2.3.1.7,24,40,0
2.3.1.71,27,45,9
2.3.1.74,9,15,0
2.3.1.76,21,35,0
2.3.1.79,72,120,24
2.3.1.8,24,40,0
2.3.1.80,69,115,23
2.3.1.81,24,40,0
2.3.1.82,27,45,0
2.3.1.84,45,75,15
2.3.1.85,51,85,17
2.3.1.86,111,185,37
2.3.1.87,36,60,0
2.3.1.89,18,30,0
2.3.1.9,27,45,0
2.3.1.91,90,150,30
2.3.1.92,123,205,41
2.3.1.94,0,0,0
2.3.1.95,18,30,0
2.3.1.97,21,35,0
2.3.1.n4,39,65,13
2.3.1.n5,15,25,0
2.3.1.n6,39,65,0
2.3.1.n7,39,65,0
2.3.2.-,6,10,0
2.3.2.10,120,200,40
2.3.2.13,21,35,0
2.3.2.15,36,60,0
2.3.2.16,33,55,0
2.3.2.17,39,65,0
2.3.2.18,27,45,0
2.3.2.19,129,215,43
2.3.2.2,27,45,0
2.3.2.20,93,155,31
2.3.2.21,66,110,22
2.3.2.22,27,45,9
2.3.2.24,21,35,0
2.3.2.25,30,50,0
2.3.2.26,15,25,0
2.3.2.27,9,15,0
2.3.2.28,102,170,34
2.3.2.29,15,25,0
2.3.2.3,24,40,0
2.3.2.30,57,95,19
2.3.2.31,9,15,0
2.3.2.32,24,40,8
2.3.2.33,0,0,0
2.3.2.34,18,30,0
2.3.2.35,51,85,17
2.3.2.36,18,30,0
2.3.2.5,15,25,0
2.3.2.6,21,35,0
2.3.2.8,39,65,0
2.3.3.-,21,35,0
2.3.3.1,18,30,0
2.3.3.10,6,10,0
2.3.3.13,12,20,0
2.3.3.14,18,30,0
2.3.3.15,21,35,7
2.3.3.16,21,35,0
2.3.3.17,54,90,18
2.3.3.18,105,175,35
2.3.3.19,147,245,49
2.3.3.20,51,85,17
2.3.3.21,21,35,0
2.3.3.3,54,90,18
2.3.3.8,27,45,0
2.3.3.9,27,45,0
2.4.1.-,15,25,0
2.4.1.1,18,30,0
2.4.1.10,42,70,0
2.4.1.100,144,240,48
2.4.1.101,42,70,14
2.4.1.102,48,80,0
2.4.1.109,12,20,0
2.4.1.11,33,55,0
2.4.1.110,42,70,0
2.4.1.111,93,155,31
2.4.1.115,18,30,0
2.4.1.116,120,200,40
2.4.1.117,18,30,0
2.4.1.12,42,70,0
2.4.1.120,54,90,18
2.4.1.121,54,90,18
2.4.1.122,45,75,0
2.4.1.126,69,115,23
2.4.1.128,114,190,38
2.4.1.13,21,35,0
2.4.1.131,39,65,0
2.4.1.132,18,30,0
2.4.1.133,45,75,15
2.4.1.134,45,75,15
2.4.1.136,39,65,13
2.4.1.14,54,90,18
2.4.1.141,51,85,0
2.4.1.142,27,45,0
2.4.1.143,27,45,9
2.4.1.144,66,110,22
2.4.1.145,33,55,0
2.4.1.146,60,100,20
2.4.1.147,102,170,34
2.4.1.148,27,45,0
2.4.1.149,30,50,10
2.4.1.15,18,30,0
2.4.1.150,24,40,0
2.4.1.153,81,135,27
2.4.1.155,36,60,12
2.4.1.159,99,165,33
2.4.1.16,18,30,0
2.4.1.161,90,150,30
2.4.1.17,15,25,0
2.4.1.170,54,90,18
2.4.1.174,54,90,18
2.4.1.175,15,25,0
2.4.1.177,24,40,8
2.4.1.18,12,20,0
2.4.1.182,9,15,0
2.4.1.183,0,0,0
2.4.1.185,96,160,32
2.4.1.186,24,40,0
2.4.1.187,18,30,0
2.4.1.19,27,45,0
2.4.1.194,75,125,25
2.4.1.195,93,155,31
2.4.1.198,12,20,0
2.4.1.20,144,240,48
2.4.1.201,111,185,37
2.4.1.202,78,130,26
2.4.1.203,120,200,40
2.4.1.206,42,70,0
2.4.1.207,12,20,0
2.4.1.208,84,140,28
2.4.1.21,12,20,0
2.4.1.210,102,170,34
2.4.1.212,24,40,0
2.4.1.213,66,110,22
2.4.1.214,45,75,15
2.4.1.215,72,120,24
2.4.1.216,114,190,38
2.4.1.217,60,100,20
2.4.1.218,66,110,22
2.4.1.219,129,215,43
2.4.1.22,36,60,12
2.4.1.221,12,20,0
2.4.1.223,51,85,17
2.4.1.224,42,70,0
2.4.1.225,27,45,0
2.4.1.226,54,90,0
2.4.1.227,12,20,0
2.4.1.228,39,65,13
2.4.1.229,138,230,46
2.4.1.230,51,85,17
2.4.1.231,48,80,16
2.4.1.232,51,85,17
2.4.1.236,117,195,39
2.4.1.237,33,55,11
2.4.1.238,144,240,48
2.4.1.239,42,70,14
2.4.1.24,0,0,0
2.4.1.241,39,65,13
2.4.1.242,27,45,0
2.4.1.243,84,140,28
2.4.1.244,75,125,25
2.4.1.245,69,115,23
2.4.1.246,72,120,24
2.4.1.247,114,190,38
2.4.1.248,75,125,25
2.4.1.25,33,55,0
2.4.1.250,24,40,0
2.4.1.251,63,105,21
2.4.1.252,57,95,19
2.4.1.253,84,140,28
2.4.1.255,27,45,0
2.4.1.256,24,40,0
2.4.1.257,24,40,0
2.4.1.258,15,25,0
2.4.1.259,57,95,19
2.4.1.260,39,65,13
2.4.1.261,57,95,19
2.4.1.263,63,105,21
2.4.1.264,63,105,21
2.4.1.265,21,35,0
2.4.1.266,24,40,0
2.4.1.267,36,60,0
2.4.1.269,69,115,23
2.4.1.27,81,135,27
2.4.1.270,150,250,50
2.4.1.271,39,65,13
2.4.1.272,96,160,32
2.4.1.273,105,175,35
2.4.1.274,30,50,10
2.4.1.275,21,35,0
2.4.1.277,105,175,35
2.4.1.278,102,170,34
2.4.1.279,108,180,36
2.4.1.280,87,145,29
2.4.1.281,60,100,20
2.4.1.282,72,120,24
2.4.1.283,51,85,17
2.4.1.284,114,190,38
2.4.1.285,129,215,43
2.4.1.286,96,160,32
2.4.1.288,87,145,29
2.4.1.289,87,145,29
2.4.1.290,108,180,36
2.4.1.291,102,170,34
2.4.1.292,105,175,35
2.4.1.293,102,170,34
2.4.1.294,66,110,22
2.4.1.297,63,105,21
2.4.1.298,39,65,13
2.4.1.299,105,175,35
2.4.1.300,114,190,38
2.4.1.301,111,185,37
2.4.1.302,99,165,33
2.4.1.303,108,180,36
2.4.1.304,99,165,33
2.4.1.306,66,110,22
2.4.1.309,96,160,32
2.4.1.311,93,155,31
2.4.1.312,39,65,0
2.4.1.313,60,100,20
2.4.1.316,90,150,30
2.4.1.317,108,180,36
2.4.1.318,105,175,35
2.4.1.319,132,220,44
2.4.1.32,30,50,0
2.4.1.320,138,230,46
2.4.1.322,99,165,33
2.4.1.323,69,115,23
2.4.1.324,66,110,22
2.4.1.325,21,35,0
2.4.1.326,102,170,34
2.4.1.329,33,55,11
2.4.1.33,69,115,23
2.4.1.330,96,160,32
2.4.1.331,117,195,39
2.4.1.332,123,205,41
2.4.1.333,0,0,0
2.4.1.335,96,160,32
2.4.1.336,60,100,20
2.4.1.337,78,130,26
2.4.1.338,60,100,20
2.4.1.339,60,100,20
2.4.1.34,0,0,0
2.4.1.340,111,185,37
2.4.1.341,114,190,38
2.4.1.342,45,75,15
2.4.1.343,117,195,39
2.4.1.344,12,20,0
2.4.1.345,24,40,8
2.4.1.346,48,80,16
2.4.1.347,24,40,0
2.4.1.348,42,70,14
2.4.1.349,84,140,28
2.4.1.350,42,70,14
2.4.1.351,57,95,19
2.4.1.352,51,85,17
2.4.1.353,114,190,38
2.4.1.354,141,235,47
2.4.1.355,60,100,20
2.4.1.356,87,145,29
2.4.1.357,72,120,24
2.4.1.358,99,165,33
2.4.1.359,117,195,39
2.4.1.360,24,40,8
2.4.1.361,75,125,25
2.4.1.363,57,95,19
2.4.1.364,141,235,47
2.4.1.365,114,190,38
2.4.1.366,63,105,21
2.4.1.367,120,200,40
2.4.1.368,36,60,12
2.4.1.369,135,225,45
2.4.1.37,51,85,17
2.4.1.370,75,125,25
2.4.1.371,99,165,33
2.4.1.376,36,60,12
2.4.1.377,60,100,20
2.4.1.378,96,160,32
2.4.1.384,51,85,17
2.4.1.387,0,0,0
2.4.1.389,99,165,33
2.4.1.391,99,165,33
2.4.1.392,114,190,38
2.4.1.393,81,135,27
2.4.1.4,69,115,23
2.4.1.40,51,85,17
2.4.1.41,21,35,0
2.4.1.43,42,70,14
2.4.1.44,132,220,44
2.4.1.46,42,70,0
2.4.1.47,66,110,22
2.4.1.5,60,100,20
2.4.1.50,21,35,0
2.4.1.54,102,170,34
2.4.1.56,150,250,50
2.4.1.58,51,85,17
2.4.1.60,111,185,37
2.4.1.62,27,45,9
2.4.1.63,66,110,22
2.4.1.64,69,115,23
2.4.1.65,24,40,0
2.4.1.66,39,65,13
2.4.1.67,120,200,40
2.4.1.68,39,65,0
2.4.1.69,24,40,0
2.4.1.7,57,95,19
2.4.1.70,99,165,33
2.4.1.73,126,210,42
2.4.1.8,60,100,20
2.4.1.80,27,45,0
2.4.1.81,87,145,29
2.4.1.82,48,80,16
2.4.1.83,39,65,0
2.4.1.85,105,175,35
2.4.1.86,27,45,0
2.4.1.87,42,70,0
2.4.1.88,45,75,15
2.4.1.9,57,95,19
2.4.1.90,45,75,0
2.4.1.91,33,55,0
2.4.1.92,72,120,24
2.4.1.99,117,195,39
2.4.2.-,9,15,0
2.4.2.1,3,5,0
2.4.2.12,45,75,0
2.4.2.14,24,40,0
2.4.2.17,0,0,0
2.4.2.18,6,10,0
2.4.2.19,33,55,0
2.4.2.2,12,20,0
2.4.2.21,9,15,0
2.4.2.22,12,20,0
2.4.2.24,75,125,25
2.4.2.26,33,55,0
2.4.2.27,165,275,55
2.4.2.28,12,20,0
2.4.2.29,9,15,0
2.4.2.3,18,30,0
2.4.2.31,18,30,0
2.4.2.37,117,195,39
2.4.2.38,120,200,40
2.4.2.39,45,75,15
2.4.2.4,18,30,0
2.4.2.40,105,175,35
2.4.2.42,24,40,0
2.4.2.43,21,35,0
2.4.2.44,30,50,0
2.4.2.45,75,125,25
2.4.2.46,39,65,13
2.4.2.47,45,75,15
2.4.2.48,21,35,0
2.4.2.49,129,215,43
2.4.2.51,111,185,37
2.4.2.52,6,10,0
2.4.2.53,33,55,0
2.4.2.54,63,105,21
2.4.2.57,18,30,0
2.4.2.58,39,65,13
2.4.2.59,12,20,0
2.4.2.6,51,85,17
2.4.2.60,24,40,0
2.4.2.61,63,105,21
2.4.2.63,39,65,13
2.4.2.64,39,65,0
2.4.2.7,3,5,0
2.4.2.8,12,20,0
2.4.2.9,21,35,0
2.4.3.-,15,25,0
2.4.3.1,24,40,0
2.4.3.2,15,25,0
2.4.3.3,33,55,11
2.4.3.4,36,60,0
2.4.3.6,21,35,0
2.4.3.7,39,65,13
2.4.3.9,48,80,16
2.4.99.-,27,45,0
2.4.99.12,27,45,0
2.4.99.13,42,70,0
2.4.99.14,36,60,12
2.4.99.15,60,100,20
2.4.99.16,30,50,0
2.4.99.17,15,25,0
2.4.99.18,27,45,0
2.4.99.19,63,105,21
2.4.99.20,42,70,14
2.4.99.23,39,65,13
2.4.99.24,51,85,17
2.4.99.25,63,105,21
2.4.99.26,39,65,13
2.4.99.27,42,70,14
2.4.99.28,21,35,0
2.5.-.-,39,65,0
2.5.1.-,18,30,0
2.5.1.1,15,25,0
2.5.1.10,12,20,0
2.5.1.100,96,160,32
2.5.1.102,141,235,47
2.5.1.103,60,100,20
2.5.1.104,69,115,23
2.5.1.105,123,205,41
2.5.1.106,51,85,17
2.5.1.107,111,185,37
2.5.1.108,39,65,0
2.5.1.109,84,140,28
2.5.1.110,66,110,22
2.5.1.112,30,50,0
2.5.1.113,63,105,21
2.5.1.114,15,25,0
2.5.1.115,54,90,18
2.5.1.116,45,75,15
2.5.1.117,69,115,23
2.5.1.122,54,90,18
2.5.1.123,141,235,47
2.5.1.124,129,215,43
2.5.1.125,132,220,44
2.5.1.126,24,40,8
2.5.1.127,114,190,38
2.5.1.128,39,65,13
2.5.1.129,33,55,0
2.5.1.130,84,140,28
2.5.1.131,66,110,22
2.5.1.132,66,110,22
2.5.1.134,120,200,40
2.5.1.135,99,165,33
2.5.1.136,93,155,31
2.5.1.137,147,245,49
2.5.1.138,102,170,34
2.5.1.139,120,200,40
2.5.1.140,36,60,0
2.5.1.141,6,10,0
2.5.1.142,126,210,42
2.5.1.144,141,235,47
2.5.1.145,18,30,0
2.5.1.147,9,15,0
2.5.1.148,102,170,34
2.5.1.149,69,115,23
2.5.1.15,18,30,0
2.5.1.150,36,60,12
2.5.1.151,30,50,10
2.5.1.153,72,120,24
2.5.1.154,57,95,19
2.5.1.157,33,55,0
2.5.1.158,60,100,20
2.5.1.159,114,190,38
2.5.1.16,15,25,0
2.5.1.160,36,60,12
2.5.1.17,27,45,0
2.5.1.18,18,30,0
2.5.1.19,9,15,0
2.5.1.2,93,155,31
2.5.1.20,93,155,31
2.5.1.21,33,55,0
2.5.1.23,45,75,15
2.5.1.25,33,55,0
2.5.1.26,24,40,0
2.5.1.27,27,45,0
2.5.1.28,108,180,36
2.5.1.29,6,10,0
2.5.1.3,12,20,0
2.5.1.30,54,90,18
2.5.1.31,24,40,0
2.5.1.32,18,30,0
2.5.1.34,33,55,0
2.5.1.35,108,180,36
2.5.1.36,102,170,34
2.5.1.38,120,200,40
2.5.1.39,15,25,0
2.5.1.41,15,25,0
2.5.1.42,21,35,0
2.5.1.43,24,40,0
2.5.1.44,51,85,17
2.5.1.45,48,80,16
2.5.1.46,18,30,0
2.5.1.47,9,15,0
2.5.1.48,27,45,0
2.5.1.49,30,50,10
2.5.1.51,147,245,49
2.5.1.52,117,195,39
2.5.1.54,36,60,0
2.5.1.56,102,170,34
2.5.1.57,63,105,21
2.5.1.58,33,55,0
2.5.1.59,15,25,0
2.5.1.60,27,45,0
2.5.1.61,9,15,0
2.5.1.62,51,85,17
2.5.1.63,33,55,11
2.5.1.65,93,155,31
2.5.1.66,105,175,35
2.5.1.67,66,110,22
2.5.1.68,45,75,15
2.5.1.69,93,155,31
2.5.1.7,15,25,0
2.5.1.70,78,130,26
2.5.1.73,27,45,0
2.5.1.74,45,75,15
2.5.1.75,6,10,0
2.5.1.76,36,60,0
2.5.1.78,6,10,0
2.5.1.79,69,115,23
2.5.1.80,81,135,27
2.5.1.81,12,20,0
2.5.1.82,123,205,41
2.5.1.83,57,95,19
2.5.1.84,57,95,19
2.5.1.85,45,75,15
2.5.1.86,42,70,14
2.5.1.87,21,35,0
2.5.1.88,114,190,38
2.5.1.89,21,35,0
2.5.1.9,21,35,0
2.5.1.90,42,70,14
2.5.1.91,36,60,0
2.5.1.92,75,125,25
2.5.1.94,57,95,19
2.5.1.96,24,40,0
2.5.1.97,63,105,21
2.5.1.98,135,225,45
2.6.-.-,39,65,0
2.6.1.-,6,10,0
2.6.1.1,27,45,0
2.6.1.100,24,40,0
2.6.1.101,36,60,0
2.6.1.102,57,95,19
2.6.1.103,78,130,26
2.6.1.105,138,230,46
2.6.1.106,96,160,32
2.6.1.107,114,190,38
2.6.1.108,102,170,34
2.6.1.109,108,180,36
2.6.1.11,15,25,0
2.6.1.110,117,195,39
2.6.1.111,108,180,36
2.6.1.112,111,185,37
2.6.1.113,156,260,52
2.6.1.114,96,160,32
2.6.1.117,114,190,38
2.6.1.118,39,65,0
2.6.1.119,48,80,16
2.6.1.121,78,130,26
2.6.1.122,144,240,48
2.6.1.124,48,80,0
2.6.1.125,126,210,42
2.6.1.126,54,90,18
2.6.1.13,15,25,0
2.6.1.16,9,15,0
2.6.1.17,54,90,0
2.6.1.18,36,60,0
2.6.1.19,18,30,0
2.6.1.2,21,35,0
2.6.1.21,51,85,0
2.6.1.22,39,65,0
2.6.1.27,21,35,7
2.6.1.29,24,40,0
2.6.1.3,42,70,0
2.6.1.30,105,175,35
2.6.1.33,84,140,28
2.6.1.34,96,160,32
2.6.1.35,81,135,27
2.6.1.36,45,75,15
2.6.1.37,24,40,0
2.6.1.38,126,210,42
2.6.1.39,27,45,0
2.6.1.4,45,75,15
2.6.1.40,27,45,9
2.6.1.42,27,45,0
2.6.1.44,18,30,0
2.6.1.45,48,80,16
2.6.1.48,45,75,15
2.6.1.5,42,70,0
2.6.1.50,102,170,34
2.6.1.51,33,55,0
2.6.1.52,21,35,0
2.6.1.57,18,30,0
2.6.1.62,12,20,0
2.6.1.63,24,40,0
2.6.1.66,84,140,28
2.6.1.7,24,40,0
2.6.1.73,51,85,17
2.6.1.76,15,25,0
2.6.1.77,36,60,12
2.6.1.78,39,65,13
2.6.1.79,33,55,0
2.6.1.81,12,20,0
2.6.1.82,18,30,0
2.6.1.83,21,35,0
2.6.1.84,105,175,35
2.6.1.85,21,35,0
2.6.1.86,81,135,27
2.6.1.87,39,65,0
2.6.1.88,48,80,16
2.6.1.9,12,20,0
2.6.1.92,27,45,9
2.6.1.93,54,90,18
2.6.1.94,111,185,37
2.6.1.97,81,135,27
2.6.1.98,111,185,37
2.6.1.99,54,90,18
2.6.99.-,45,75,0
2.6.99.2,18,30,0
2.6.99.3,114,190,38
2.7.-.-,12,20,0
2.7.1.-,18,30,0
2.7.1.1,21,35,0
2.7.1.100,9,15,0
2.7.1.101,117,195,39
2.7.1.103,96,160,32
2.7.1.105,30,50,0
2.7.1.106,63,105,21
2.7.1.107,15,25,0
2.7.1.108,30,50,10
2.7.1.11,9,15,0
2.7.1.113,18,30,0
2.7.1.119,84,140,28
2.7.1.12,36,60,0
2.7.1.121,18,30,0
2.7.1.127,51,85,0
2.7.1.130,24,40,0
2.7.1.134,42,70,0
2.7.1.137,18,30,0
2.7.1.138,30,50,0
2.7.1.14,78,130,26
2.7.1.140,33,55,11
2.7.1.144,6,10,0
2.7.1.145,108,180,36
2.7.1.146,33,55,0
2.7.1.147,30,50,0
2.7.1.148,12,20,0
2.7.1.149,24,40,0
2.7.1.15,39,65,0
2.7.1.151,54,90,0
2.7.1.153,69,115,23
2.7.1.156,24,40,8
2.7.1.157,48,80,16
2.7.1.158,9,15,0
2.7.1.159,18,30,0
2.7.1.160,51,85,17
2.7.1.161,24,40,0
2.7.1.162,108,180,36
2.7.1.163,108,180,36
2.7.1.164,45,75,15
2.7.1.165,48,80,16
2.7.1.166,27,45,0
2.7.1.167,30,50,0
2.7.1.168,57,95,19
2.7.1.169,93,155,31
2.7.1.17,30,50,0
2.7.1.170,15,25,0
2.7.1.171,48,80,16
2.7.1.172,30,50,10
2.7.1.173,48,80,0
2.7.1.174,60,100,20
2.7.1.175,18,30,0
2.7.1.176,48,80,16
2.7.1.177,99,165,33
2.7.1.178,75,125,25
2.7.1.179,99,165,33
2.7.1.180,18,30,0
2.7.1.181,102,170,34
2.7.1.182,21,35,0
2.7.1.183,39,65,13
2.7.1.184,48,80,16
2.7.1.186,135,225,45
2.7.1.187,126,210,42
2.7.1.188,105,175,35
2.7.1.19,42,70,0
2.7.1.190,24,40,0
2.7.1.191,42,70,0
2.7.1.192,42,70,0
2.7.1.193,51,85,17
2.7.1.194,15,25,0
2.7.1.195,84,140,28
2.7.1.196,54,90,18
2.7.1.197,39,65,0
2.7.1.198,63,105,21
2.7.1.199,27,45,0
2.7.1.2,15,25,0
2.7.1.20,21,35,0
2.7.1.200,51,85,17
2.7.1.201,63,105,21
2.7.1.202,12,20,0
2.7.1.204,105,175,35
2.7.1.205,39,65,13
2.7.1.206,96,160,32
2.7.1.207,21,35,0
2.7.1.208,60,100,20
2.7.1.209,75,125,25
2.7.1.21,15,25,0
2.7.1.210,102,170,34
2.7.1.211,33,55,0
2.7.1.212,132,220,44
2.7.1.213,75,125,25
2.7.1.214,87,145,29
2.7.1.215,117,195,39
2.7.1.216,129,215,43
2.7.1.217,21,35,0
2.7.1.218,57,95,19
2.7.1.219,54,90,18
2.7.1.22,36,60,0
2.7.1.220,129,215,43
2.7.1.221,45,75,15
2.7.1.223,96,160,32
2.7.1.224,120,200,40
2.7.1.225,96,160,32
2.7.1.228,102,170,34
2.7.1.229,51,85,17
2.7.1.230,105,175,35
2.7.1.231,81,135,27
2.7.1.232,114,190,38
2.7.1.235,30,50,10
2.7.1.237,15,25,0
2.7.1.239,132,220,44
2.7.1.24,18,30,0
2.7.1.25,15,25,0
2.7.1.26,21,35,0
2.7.1.28,30,50,0
2.7.1.29,30,50,0
2.7.1.3,42,70,14
2.7.1.30,15,25,0
2.7.1.31,33,55,0
2.7.1.32,30,50,0
2.7.1.35,12,20,0
2.7.1.36,18,30,0
2.7.1.39,3,5,0
2.7.1.4,39,65,0
2.7.1.40,9,15,0
2.7.1.43,75,125,25
2.7.1.45,21,35,0
2.7.1.46,0,0,0
2.7.1.47,39,65,13
2.7.1.48,18,30,0
2.7.1.49,24,40,0
2.7.1.5,12,20,0
2.7.1.50,33,55,0
2.7.1.51,57,95,19
2.7.1.52,138,230,46
2.7.1.53,51,85,17
2.7.1.55,81,135,27
2.7.1.58,87,145,29
2.7.1.59,27,45,0
2.7.1.6,9,15,0
2.7.1.60,12,20,0
2.7.1.63,39,65,13
2.7.1.64,51,85,17
2.7.1.67,15,25,0
2.7.1.68,18,30,0
2.7.1.71,9,15,0
2.7.1.72,69,115,23
2.7.1.73,33,55,11
2.7.1.74,30,50,0
2.7.1.76,36,60,0
2.7.1.77,18,30,0
2.7.1.78,27,45,0
2.7.1.8,63,105,21
2.7.1.81,48,80,16
2.7.1.82,33,55,0
2.7.1.83,54,90,18
2.7.1.85,57,95,19
2.7.1.86,51,85,17
2.7.1.87,63,105,21
2.7.1.89,24,40,0
2.7.1.90,18,30,0
2.7.1.91,36,60,0
2.7.1.92,24,40,0
2.7.1.93,30,50,0
2.7.1.94,33,55,11
2.7.1.95,33,55,0
2.7.10.-,54,90,0
2.7.10.1,12,20,0
2.7.10.2,21,35,0
2.7.11.-,27,45,0
2.7.11.1,3,5,0
2.7.11.10,33,55,0
2.7.11.11,9,15,0
2.7.11.12,33,55,0
2.7.11.13,24,40,0
2.7.11.14,30,50,0
2.7.11.15,48,80,0
2.7.11.16,12,20,0
2.7.11.17,18,30,0
2.7.11.18,3,5,0
2.7.11.19,33,55,0
2.7.11.2,21,35,0
2.7.11.20,57,95,19
2.7.11.21,24,40,0
2.7.11.22,24,40,0
2.7.11.23,21,35,0
2.7.11.24,9,15,0
2.7.11.26,18,30,0
2.7.11.30,12,20,0
2.7.11.31,36,60,0
2.7.11.32,15,25,0
2.7.11.33,15,25,0
2.7.11.34,39,65,0
2.7.11.4,45,75,15
2.7.11.5,18,30,0
2.7.11.7,63,105,21
2.7.11.8,72,120,24
2.7.12.1,6,10,0
2.7.12.2,9,15,0
2.7.13.-,117,195,39
2.7.13.3,12,20,0
2.7.14.1,30,50,0
2.7.2.-,96,160,32
2.7.2.1,3,5,0
2.7.2.11,9,15,0
2.7.2.15,24,40,0
2.7.2.16,30,50,0
2.7.2.17,21,35,0
2.7.2.19,30,50,0
2.7.2.2,18,30,0
2.7.2.3,6,10,0
2.7.2.4,18,30,0
2.7.2.7,15,25,0
2.7.2.8,15,25,0
2.7.3.-,84,140,28
2.7.3.1,87,145,29
2.7.3.13,129,215,43
2.7.3.2,3,5,0
2.7.3.3,24,40,0
2.7.3.4,45,75,15
2.7.3.5,57,95,19
2.7.3.9,18,30,0
2.7.4.-,12,20,0
2.7.4.1,12,20,0
2.7.4.10,24,40,0
2.7.4.13,51,85,17
2.7.4.14,12,20,0
2.7.4.16,27,45,0
2.7.4.2,30,50,0
2.7.4.23,12,20,0
2.7.4.24,114,190,38
2.7.4.25,24,40,0
2.7.4.26,30,50,10
2.7.4.27,12,20,0
2.7.4.28,18,30,0
2.7.4.29,81,135,27
2.7.4.3,9,15,0
2.7.4.31,129,215,43
2.7.4.33,39,65,13
2.7.4.34,87,145,29
2.7.4.4,27,45,0
2.7.4.6,21,35,0
2.7.4.7,27,45,0
2.7.4.8,15,25,0
2.7.4.9,6,10,0
2.7.6.-,72,120,24
2.7.6.1,9,15,0
2.7.6.2,39,65,0
2.7.6.3,30,50,0
2.7.6.5,15,25,0
2.7.7.1,12,20,0
2.7.7.101,15,25,0
2.7.7.102,24,40,0
2.7.7.104,111,185,37
2.7.7.105,18,30,0
2.7.7.107,54,90,18
2.7.7.13,24,40,0
2.7.7.14,27,45,0
2.7.7.15,60,100,0
2.7.7.18,9,15,0
2.7.7.19,27,45,0
2.7.7.2,27,45,0
2.7.7.23,6,10,0
2.7.7.24,33,55,0
2.7.7.27,12,20,0
2.7.7.3,9,15,0
2.7.7.33,63,105,21
2.7.7.38,18,30,0
2.7.7.39,57,95,19
2.7.7.4,9,15,0
2.7.7.40,18,30,0
2.7.7.41,18,30,0
2.7.7.42,15,25,0
2.7.7.43,21,35,0
2.7.7.46,45,75,15
2.7.7.48,15,25,0
2.7.7.5,57,95,19
2.7.7.50,9,15,0
2.7.7.51,54,90,18
2.7.7.52,30,50,0
2.7.7.53,33,55,11
2.7.7.56,6,10,0
2.7.7.59,15,25,0
2.7.7.6,6,10,0
2.7.7.61,30,50,0
2.7.7.62,48,80,16
2.7.7.64,30,50,10
2.7.7.65,21,35,0
2.7.7.66,18,30,0
2.7.7.67,6,10,0
2.7.7.68,12,20,0
2.7.7.69,66,110,22
2.7.7.7,15,25,0
2.7.7.70,24,40,0
2.7.7.71,90,150,30
2.7.7.72,12,20,0
2.7.7.73,33,55,11
2.7.7.74,39,65,13
2.7.7.75,15,25,0
2.7.7.76,90,150,30
2.7.7.77,12,20,0
2.7.7.78,27,45,0
2.7.7.8,9,15,0
2.7.7.80,24,40,0
2.7.7.82,75,125,25
2.7.7.83,42,70,14
2.7.7.84,30,50,0
2.7.7.85,30,50,0
2.7.7.87,21,35,0
2.7.7.88,99,165,33
2.7.7.89,9,15,0
2.7.7.9,12,20,0
2.7.7.90,30,50,0
2.7.7.91,75,125,25
